meso_pid,thermo_pid,functional,score
A0A7W5AJP1,A0A1H1CJN1,True,1.0
A0A1U7P1M7,Q1IX60,False,0.5
A0A7Y9EBV1,A0A1H1F9K4,True,1.0
A0A840PXQ1,A0A1H1GA60,True,1.0
D5UI47,A0A1H1FNY5,True,1.0
A0A3N2BYH8,A0A1H1I555,True,1.0
A0A101SQV3,A0A1H1HT21,True,1.0
A0A852W2X4,A0A1H1FN40,False,0.0
A0A328NF40,A0A1H1HET2,True,0.6666666666666666
A0A239P929,A0A1H1CF51,True,1.0
U5VRU6,A0A1H1EWQ6,False,0.5
A0A1G9R8C8,A0A1H1FFK4,True,1.0
A0A918T771,A0A1H1G2I9,True,1.0
A0A8H9M4K9,A0A1H1C317,False,0.3333333333333333
A0A8J3ZMM1,A0A1H0ZV68,False,0.0
A0A223Q6M7,A0A1H1F3V5,True,1.0
A0A1G8TB78,A0A1H1BHJ4,True,1.0
A0A919UC35,A0A1H0ZS58,False,0.5
B5GXB2,A0A1H1CGL7,True,1.0
A0A099JXF7,A0A1H1GAM7,True,1.0
A0A840NUF3,A0A1H1C926,True,1.0
A0A4R6JZM0,A0A1H1FAZ3,True,1.0
A0A4R2JQJ4,A0A1H1HJ86,True,1.0
W7IHR6,A0A1H1C2V5,True,1.0
A0A193BVV0,A0A1H1I1X4,False,0.3333333333333333
A0A0N9ICW4,A0A1H1AEI5,True,1.0
A0A7X0G5I1,A0A1H1BM27,True,1.0
G0FQQ8,A0A1H1GK28,True,1.0
A0A380AR18,A0A0K8QII8,True,1.0
A0A8J3Z118,A0A1H1DP14,True,1.0
A0A840PMY2,A0A1H1F2E1,True,1.0
G0G004,A0A1H1FVV0,True,0.6666666666666666
A0A1S6J7Q1,A0A1H1EMD3,True,1.0
A0A8B2PKG2,A0A1H1I6X5,False,0.5
G0FLG9,A0A1H1HYD7,True,1.0
A0A917W535,A0A1H1DHW3,True,1.0
A0A101TSB0,A0A1H1EXI2,True,1.0
A0A1H4LFZ0,A0A1H1G162,True,1.0
A0A5J6GJM2,A0A1H1DDP2,True,1.0
A0A4Y3RYV6,A0A1H1GHW9,True,1.0
A0A316HET7,A0A1H1HIJ7,True,1.0
A0A1H0SDI6,A0A1H1HN77,True,1.0
A0A285NX60,A0A226QQK0,False,0.5
A0A0V8JDG9,A0A226QIH9,True,1.0
A0A5C0WKC2,A0A226QR03,False,0.5
A0A1G7APH0,A0A226QNM3,False,0.5
A0A0C2VI77,A0A226QIM9,True,1.0
A0A1H8Z513,A0A226QND6,True,0.6666666666666666
K8ZMR0,A0A226QJA8,True,1.0
A0A511J0H9,A0A226QQ43,False,0.5
A0A0C5CN81,A0A226QLB4,True,1.0
A0A1L3MG50,A0A1H1HY71,True,1.0
A0A1I2E5E1,A0A226QQ59,True,1.0
A0A919SUP2,A0A1H1HBB3,True,1.0
A0A1H1B5M4,A0A226QMJ0,True,1.0
A0A1R0KMV9,A0A1H1I4J9,True,1.0
A0A162EMZ5,A0A226QM40,True,1.0
A0A1D2L2M7,A0A7V9Z9A6,False,0.5
U5LE57,A0A7V9Z2N1,True,1.0
A0A660JM43,A0A7V9Z6U7,True,1.0
A0A179ER27,A0A7W0BWB4,True,1.0
A0A917H7X7,A0A7V9Z2F3,True,1.0
A0A0R2BAA5,A0A7V9YXQ7,True,1.0
A0A921KCU7,A0A7V9YZ30,True,1.0
A0A2B0CIZ5,A0A7V9YYJ8,True,1.0
A0A0M0GK19,A0A521AB41,False,0.5
A0A4Y3PJI2,A0A521AJA9,True,1.0
A0A0M0LGL1,A0A521E8N0,True,1.0
A0A7X0G1G1,D6Y4U6,True,0.6666666666666666
D9WXV1,D6Y9H7,False,0.5
A0A1H1FDZ0,D6YA90,True,1.0
A0A2X2M0D3,D6YAL4,True,1.0
A0A846YAC5,D6Y653,True,0.75
A0A3N2C3V9,D6Y828,False,0.5
A0A1I2P7A8,D6Y7A3,True,1.0
A0A238WS53,D6Y799,True,1.0
A0A7G7CBG7,D6Y4K7,True,1.0
A0A917W3K5,A0A521E6I1,True,1.0
A0A1R1AZZ1,A0A226QB97,True,1.0
A0A4Y8LHT1,A0A1V9BIB4,True,1.0
A0A4R5ZB31,A0A226QA34,False,0.25
A0A1I6U8I6,A0A226QCF4,True,1.0
A0A2K9J1M8,A0A226QBN9,True,1.0
H3SFT4,A0A226Q0D4,False,0.5
A0A0H0SSI0,A0A1V9BL62,True,1.0
A0A226XCI1,A0A554WTX2,False,0.5
A0A6S6Y1C4,A0A554WMG2,True,1.0
A0A1M5Y1Z1,A0A4R7KPD0,True,1.0
A0A2U8DX62,A0A4R7KNY2,True,1.0
A0A640SK05,I1CXQ7,True,1.0
A0A542ET73,A0LRU3,True,1.0
A0A0U4PEI8,A0A4R1QJ41,True,1.0
A0A917L9X0,I1CZ51,True,1.0
A0A4P7A0L5,A0A4R1QE87,False,0.5
A0A2Z2KBN6,A0A4V2QAA5,False,0.5
A0A0A6VJM8,A0A4R1QE74,True,1.0
A0A919A167,I1D7F2,True,1.0
A0A4P6U3K6,A0LU58,False,0.3333333333333333
A0A073KFU2,A0A4R1QDY6,True,1.0
A0A0X2NKA8,A0LWA6,True,1.0
A0A0G3E0P7,A0A4R1QJM3,False,0.5
A0A1I2IKI8,A0LR27,True,1.0
A0A8G1XFL3,A0LS81,True,1.0
A0A7U9L0Y6,I1CZ00,True,1.0
A0A919E0Q7,A0LS82,True,1.0
A0A318KJV2,A0LVP3,False,0.5
A0A2N8NYC0,I1D2N1,True,1.0
A0A7Y9UKH9,A0LSD0,False,0.0
A0A221W166,A0LUM8,True,1.0
A0A7W9J820,A0LTQ3,True,1.0
A0A1R1S9K8,I1D6K0,True,1.0
A0A0B5DFV7,I1D5I8,True,0.6666666666666666
A0A1R1LQC4,A0LUR0,True,1.0
W1SGW1,A0A6N3WQ86,True,0.6666666666666666
F9VTB2,A0LUE8,True,0.6666666666666666
A0A0D0N666,A0LSC3,True,1.0
A0A3S6QQP0,A0A4V6NGG7,True,1.0
A0A1H2AAS1,A0LU74,True,1.0
A0A1S9WTH8,A0A4R1QFU1,True,1.0
A0A1I1XBD7,A0A150NBB6,True,1.0
A0A1G8KXT7,A0A087LHK3,True,1.0
A0A852T790,A0A0K9HMV2,False,0.5
A0A7W8CQK1,A0A164C2W4,True,1.0
A0A365K0J2,A0A4V1A328,True,1.0
A0A1N6VDM5,A0A4P6URZ5,True,1.0
A0A143YDN5,A0A4V1A392,True,0.6666666666666666
A0A075LJC5,A0A4P6UYM4,True,1.0
A0A1G6XX02,A0A4P6UP13,True,1.0
A0A1N6XZS0,A0A4P6UUA0,False,0.5
A0A3G5F427,A0A4P6UT51,True,1.0
A0A222WM91,A0A4P6UPD4,True,1.0
A0A562QHA7,A0A4P6UTC9,False,0.5
A0A2T6FRT9,A0A4P6UTW0,True,1.0
A0A0D5NJ92,A0A4P6URK0,True,1.0
A0A1G8PTR0,A0A4P6URA3,False,0.5
A0A410X532,A0A4V1A2V2,True,1.0
A0A1X7MV02,A0A4V1A2R4,True,1.0
A0A1J6W404,A0A4P6UST9,True,1.0
W7AWV6,A0A4P6UUQ3,True,1.0
A0A4Y3PGP1,A0A4P6URD4,True,0.6666666666666666
A0A0U4WDM6,A0A4P6UX06,True,1.0
A0A0D0Y7F8,A0A4P6UXB5,True,1.0
A0A3M8C747,A0A4P6UTG9,False,0.5
A0A2S1A6U2,A0A2T0LF29,True,1.0
W4RUT4,A0A2T0L9X2,True,1.0
A0A0D5NH74,A0A2T0LAC9,True,1.0
A0A0P9CGF8,A0A540UZU4,True,1.0
A0A109GJJ8,A0A540V2F1,True,1.0
A0A4S3PSF5,A0A540V240,False,0.5
A0A0A6VDZ0,A0A2T0LH10,True,1.0
A0A177ZI62,A0A2T0LEY4,False,0.0
A0A2W1NAG1,A0A540V1R6,True,1.0
A0A3A9KF00,A0A540V456,True,1.0
A0A0C2H7S2,A0A2T0LJI9,True,1.0
A0A844JPR3,A0A2T0LGD4,False,0.3333333333333333
A0A221MDF5,A0A540V720,True,1.0
A0A927ML21,A0A2T0LI32,True,1.0
A0A1C7E8I6,A0A540V4B5,True,0.6666666666666666
A0A1I4QYM2,A0A2T0LI61,True,1.0
A0A0U2MTK0,A0A540V439,True,1.0
A0A1G9GNE6,A0A2T0LCP1,False,0.5
A0A4R6BC39,A0A2T0LC73,True,1.0
A0A443J413,A0A540V482,True,1.0
A0A7H1R2C7,A0A2T0LFN3,False,0.3333333333333333
A0A841Z3T6,A0A2T0LF18,True,1.0
A0A3Q8S405,A0A540V2Y3,True,1.0
A0A0C2W634,A0A2T0LFZ0,True,0.6666666666666666
A0A1N6SXL3,A0A2T0LJI5,True,1.0
A0A0C2V5K4,A0A2T0LIZ1,True,1.0
A0A1H6SQ17,A0A540V6M2,True,1.0
A0A5D4T5S4,A0A2T0LI73,True,1.0
A0A917TEE2,A0A2T0LCQ1,True,1.0
A0A1C7E8D2,A0A540V4A2,True,1.0
A0A927R4Q5,A0A0R2GVE1,True,1.0
A0A6J5I3N2,A0A2S5T455,False,0.5
A0A1I7LKE0,A0A2S5T0P6,True,1.0
A0A1Q2D7L2,A0A540V293,True,1.0
A0A366XWX6,A0A2T0LDQ7,False,0.0
A0A1E7DU41,A0A540V257,True,1.0
A0A511WUN1,A0A540V2F3,True,1.0
A0A917B9K5,A0A1I0TLS6,True,1.0
A0A3N6B9I1,A0A1I0SK63,True,1.0
A0A0P6WJG8,A0A1I0U6Y9,True,1.0
B1T4U8,A0A2S5T296,True,1.0
A0A328P6U4,A0A2S5T6X2,True,1.0
A0A063XCN1,A0A2T0YGZ9,True,1.0
A0A1G5RTC0,A0A1H2V4R2,False,0.5
A0A1C4W375,D6Y655,True,0.6666666666666666
A0A919SR56,D6Y492,True,1.0
A0A4S8N3G5,D6Y6I1,True,1.0
A0A246RQD9,D6Y8Z8,True,1.0
A0A1H3PRM4,D6Y9I9,True,1.0
A0A086N3X7,D6Y8Q9,True,1.0
A0A1G6RC91,D6YB89,False,0.0
A0A410WU90,A0A521ELU6,True,0.6666666666666666
A0A2T6G7J4,A0A521ARZ4,False,0.5
A0A2V3ZBN4,A0A521AD01,True,1.0
A0A846WVP8,D6Y848,True,1.0
A0A1G8Z220,D6Y6G5,True,1.0
A0A7W7M0E1,D6Y6C7,False,0.5
A0A640T7Z0,D6Y364,True,1.0
A0A117NYF3,D6Y4L1,True,1.0
A0A6H2JKX1,A0A521D116,False,0.0
A0A2T0TH64,D6Y7S1,True,0.6666666666666666
A0A841DQK3,D6Y9J0,True,1.0
A0A2U1FLM3,D6Y5N0,True,1.0
A0A1H4SWL6,D6Y930,True,1.0
A0A919QK94,D6Y8Y1,True,1.0
A0A558GPX1,D6Y7T0,False,0.3333333333333333
A0A5M3W6D7,D6Y3V2,False,0.0
M3DM05,D6Y3Z0,True,1.0
A0A2N3YF93,D6Y2Z9,True,1.0
A0A7Y2M0Y9,D6Y8E1,True,1.0
A0A1P8TNS8,D6Y2B8,True,1.0
A0A0U2SW12,D6Y6C6,True,1.0
A0A918ND20,D6Y928,True,1.0
A0A117P1A5,D6YBR5,True,1.0
A0A1H8YPK5,D6Y9R7,True,1.0
A0A918BL49,D6Y2S5,True,1.0
A0A919B1P2,D6Y8H7,True,1.0
S5V760,D6Y9J6,True,1.0
A0A2P8I8R7,D6Y7D5,True,1.0
A0A5J6HTS7,D6Y8J5,True,1.0
A0A7W5VCS2,D6Y6M4,True,1.0
A0A7X2Z8V9,A0A7W0BY39,True,1.0
A0A1B3XL56,A0A7W0BVA4,True,1.0
A8FD56,A0A7V9Z9G1,True,0.6666666666666666
A0A0B5DGJ2,A0A1M6V321,False,0.5
A0A1R1SR61,A0A1M7A7L2,True,1.0
A0A7M2T339,A0A1M6WRN3,True,1.0
A0A7K3S5T1,A0A1M6WUS8,False,0.5
A0A0M9X6R2,A0A1M6VD05,True,1.0
A0A2N8P5P7,A0A1M6Q5I9,True,1.0
A0A1I2FTF4,A0A1M6UM67,False,0.3333333333333333
A0A7M2T117,A0A1M6YR65,True,1.0
A0A562WFJ2,A0A1M6P398,True,1.0
A0A250VCW7,A0A1M6Z6S1,True,1.0
A0A7W7HWN4,A0A1M6P8Q7,False,0.5
A0A852VBQ9,A0A1M6UXH3,False,0.0
A0A5M3W3U1,A0A1M6VTH6,True,1.0
A0A372ZUZ8,A0A1M6PQW8,True,1.0
A0A0L8QG32,A0A1M6ZKN8,False,0.0
A0A1I2HNY9,A0A1M6VZW5,False,0.5
A0A191V0W7,A0A1M6RUT3,True,1.0
A0A4Z1DL62,A0A1M6VRR0,True,1.0
H8KYK5,A0A3N1Y7L4,True,1.0
A0A1N6TVT6,A0A3N1Y7B5,True,1.0
A0A1I5VNV8,A0A3N1Y0Y3,False,0.5
A0A175VLD7,A0A3N1Y6J4,True,1.0
A0A1V2K3W1,A0A3N1Y7S8,True,1.0
A0A0R0CLT7,A0A3N1Y1C9,False,0.0
I7ZIT3,A0A3N1Y5V1,True,1.0
A0A4Q2A841,A0A3N1Y758,False,0.5
A0A378ECA6,A0A3N1Y5N0,True,1.0
A0A347UUB3,A0A3N1Y0W6,True,1.0
A0A098FQI6,A0A3N1Y094,True,1.0
A0A3M0A441,A0A3N1Y844,True,1.0
A0A4R6YSR1,A0A3N1Y796,False,0.3333333333333333
A0A069P3J8,A0A3N1YBM2,True,0.6666666666666666
A0A7Y1MUI3,A0A3N1XZT3,False,0.0
A0A2C8ESM2,A0A3N1Y8N8,True,1.0
A0A841HJ85,A0A3N1Y735,True,0.6666666666666666
A0A1H1SL25,A0A3N1Y2A5,False,0.5
D1P3A2,A0A3N1Y5B8,True,1.0
A0A0H2M0U7,A0A2S5T565,False,0.5
A0A0U3L1R3,A0A2S5T818,True,1.0
A0A1I4S6Q8,A0A2S5T3B8,True,1.0
A0A1G7DC23,A0A2S5T3U5,True,1.0
F2LA57,A0A2S5T2Q1,True,1.0
A0A1I4PQ41,A0A2S5T6G5,True,1.0
A0A4P7LN54,A0A2S5T7J2,False,0.5
A0A7W8D3H9,A0A2S5T3V3,False,0.3333333333333333
A0A427WLC8,A0A2S5T4J4,True,1.0
A0A7T4N2H1,A0A2S5T4D8,True,1.0
A0A7Y9LQ65,A0A2S5T7P0,True,1.0
A0A317RI92,A0A2S5T0L0,True,1.0
A0A0C4YIM4,A0A2S5T2C9,True,0.6666666666666666
A0A4R3HSB0,A0A2S5T193,True,1.0
A0A1I2GP58,A0A419SZK7,True,1.0
A0A1M5T1G6,A0A419TA15,True,1.0
X4ZA84,A0A419T196,False,0.5
Q62NC5,A0A419SXV9,False,0.5
A0A2N0Z2S2,A0A419T4P2,True,1.0
A0A4Y8U666,A0A419T4C8,True,1.0
Q81EN9,A0A419SZB3,True,1.0
A0A0M0FZZ0,A0A419T3G5,True,1.0
F2F127,A0A1I0TIG1,True,1.0
A0A0J6GH80,A0A562D9R9,True,1.0
A0A3M8D4T3,A0A1I0SHT9,False,0.0
A0A8U0AN92,A0A1I0TP42,False,0.0
A0A1H9UTY1,A0A1I0SXY6,True,1.0
A0A1I1U908,A0A1I0T461,True,1.0
A0A6N2YLH0,A0A419SXV7,False,0.5
A0A1J6WE67,A0A419SV43,True,1.0
A0A1M5X8V6,A0A419T258,True,1.0
A0A1M5QPL1,A0A419SXW8,True,1.0
A0A1M6ICW8,A0A419T7Y2,True,1.0
A0A917WSM1,A0A419SY06,False,0.5
A0A1I6TT52,A0A2T0LD67,True,1.0
A0A2N0ZEJ7,A0A7H1RTK3,True,1.0
A0A163MIF1,A0A7H1RYA9,True,1.0
I2C649,A0A7H1RTX7,True,1.0
A0A3S8RXH9,A0A7H1RUY1,True,1.0
A0A0D1KBB0,A0A7H1RXC7,True,1.0
A0A1W1YJL2,A0A0D0S1W9,True,1.0
A0A8I1MJ78,A0A1I0SL64,True,1.0
A0A3N9UHY3,A0A1I0T4L2,True,1.0
A0A3N6CIJ1,A0A1I0SW45,True,1.0
A0A8H9GAI7,A0A1H1BVC6,True,1.0
A0A1T3NUW1,A0A1H1CMH5,True,1.0
A0A1B2HQK6,A0A1H1HEE9,True,1.0
A0A0B9A6D4,A0A1H1BGZ0,True,1.0
A0A1R1SP39,A0A1H1APF2,True,0.6666666666666666
A0A7W9TA65,A0A1H1GZ36,True,1.0
A0A1H3LZG7,A0A1H1E4W6,True,1.0
A0A1C5HU34,A0A1H1DWM5,False,0.0
A0A561VM77,A0A1H1GY48,True,1.0
A0A1C5G248,A0A1H1FQI1,False,0.5
A0A0B5DI82,A0A1H1F868,True,1.0
A0A7W9KHZ6,A0A1H1BHX0,False,0.5
A0A316I4H2,A0A1H1ELK9,True,1.0
A0A7X0KV19,A0A1H1ER17,True,1.0
F9W1A9,A0A1H1E6P6,True,1.0
A0A066U5S7,A0A1H1G7B8,True,1.0
W8HFK8,A0A1H1H151,False,0.0
A0A1H2YW76,A0A1H1F4N7,True,1.0
A0A1C5AE07,A0A1H1FNY5,False,0.3333333333333333
E8N7Z3,A0A1H1I555,True,1.0
A0A3E0VG90,A0A1H1GAE5,True,1.0
A0A1H6XT50,A0A1H1C317,False,0.3333333333333333
A0A1H5KBN6,A0A1H0ZV68,False,0.0
A0A5S4H6B4,A0A1H1F3V5,True,1.0
A0A840J2R8,A0A1H1BHJ4,True,1.0
D1BWE5,A0A1H0ZS58,False,0.3333333333333333
A0A512IBF2,A0A1H1E5S0,True,1.0
A0A919S9S1,A0A1H1FAZ3,True,0.6666666666666666
A0A1C4UNB8,A0A1H1HJ86,True,1.0
A0A4R4THJ6,A0A1H1C2V5,False,0.5
A0A2A9D382,A0A1H1I1X4,False,0.3333333333333333
A0A6F8YTM6,A0A1H1FVV0,True,1.0
A0A560WFP5,A0A1H1EMD3,True,1.0
A0A919CUE6,A0A1H1I6X5,True,1.0
A0A7Y9JY79,A0A1H1HYD7,True,1.0
A0A1T4RR09,A0A1H1EXI2,True,1.0
G0FY70,A0A1H1G162,True,1.0
A0A428WSI2,A0A1H1DDP2,True,1.0
A0A918SDY4,A0A1H1GHW9,True,1.0
A0A0A3IX19,A0A226QIH9,True,1.0
A0A917B7W9,A0A226QR03,False,0.5
A0A0M0LA30,A0A226QNM3,False,0.5
A0A7Z0W1K3,A0A226QQ43,False,0.5
A0A845F0N8,A0A7V9Z2Q9,True,1.0
A0A1B3XJE4,A0A7V9Z2F6,True,1.0
A0A1I1UY02,A0A7V9Z6U7,True,1.0
A0A410X1D2,A0A7V9YXQ7,True,1.0
A0A3N6X6S2,D6Y4U6,True,1.0
A0A7X0L2B3,D6Y9H7,True,1.0
A0A2Y8ZW70,D6YA90,True,1.0
A0A846Y6P2,D6Y4V2,True,1.0
A0A542DG42,D6Y653,True,0.6
A0A1C5A0E4,D6Y828,False,0.5
A0A562I457,D6Y7A3,True,1.0
A0A918YCI2,D6Y980,True,1.0
A0A101N7E8,D6Y4K7,True,1.0
A0A2X4NGP9,A0A1V9BIB4,True,1.0
A0A370GCL9,A0A226QCF4,True,1.0
A0A4U2ZBF8,A0A1V9C170,True,1.0
R2RMH4,A0A226QAM1,True,1.0
A0A401UJ63,A0A4R7KQC6,True,1.0
A0A918BCJ9,I1CXQ7,True,1.0
A0A3E0HTT9,A0LRU3,False,0.3333333333333333
A0A7W5P7P6,I1CZ51,True,1.0
A0A543VQW6,A0LU58,True,1.0
A0A0F7CNX1,A0LS81,False,0.3333333333333333
A0A7X0D3U6,A0LVP3,True,1.0
A0A089X4X4,I1D2N1,True,1.0
A0A7Z0JD03,A0LUR0,False,0.5
A0A7W8A777,A0LUE8,False,0.3333333333333333
A0A7W5FNX8,A0A150NBB6,True,1.0
A0A380BG28,A0A164C2W4,True,1.0
A0A2W7PBG0,A0A4V1A392,False,0.3333333333333333
A0A1C3SLN9,A0A4P6UUA0,False,0.5
A0A410X0I1,A0A4P6USJ2,True,1.0
A0A1R0YMZ9,A0A4P6UPD4,True,1.0
W7D0Y4,A0A4P6UU85,True,1.0
A0A0R1RI63,A0A4P6URA3,True,1.0
A0A0C2RX07,A0A4P6UX06,True,1.0
A0A0S3BZ82,A0A4P6UXB5,True,0.6666666666666666
A0A143YK64,A0A4P6UTG9,True,1.0
W7AZG9,A0A4P6UWE6,False,0.0
A0A2V4WK34,A0A2T0LAC9,True,1.0
W1STZ9,A0A540V240,True,1.0
A0A0M0KEA9,A0A2T0LH10,True,1.0
A0A2R5F419,A0A2T0LEY4,True,0.6666666666666666
A0A7X2Z4V2,A0A540V456,True,1.0
A0A1S2M5Q5,A0A2T0LGD4,False,0.5
A0A368XAJ7,A0A2T0LI32,True,1.0
A0A938XVV8,A0A2T0LI61,True,1.0
A0A841RP62,A0A2T0LC73,False,0.5
H3SDZ5,A0A2T0LFN3,True,1.0
A0A1R0YV24,A0A540V2Y3,False,0.3333333333333333
A0A1R1AUJ8,A0A2T0LFZ0,True,1.0
A0A1G6XEA7,A0A2T0LB60,True,1.0
A0A1Y0CSX4,A0A2T0LCQ1,True,1.0
A0A919X7G8,A0A540V4A2,True,1.0
A0A225SSV2,A0A2S5T296,False,0.5
A0A2S2DHD5,A0A2S5T6X2,True,1.0
A0A179EPR1,A0A2T0YF16,True,1.0
A0A327ZD30,D6Y655,False,0.3333333333333333
A0A1H3HPP9,D6Y492,True,1.0
A0A086N4I7,D6Y8Z8,False,0.5
A0A3S9ZIS3,D6Y8Q9,True,1.0
A0A1J4NB45,D6Y4Q8,True,1.0
V6M7S4,A0A521ELU6,False,0.3333333333333333
A0A4Y3PLD5,A0A521AD01,True,1.0
A0A6G3SV14,D6Y848,True,1.0
A0A1H4MFB7,D6Y6C7,False,0.3333333333333333
A0A7M2SHN8,D6Y4L1,False,0.0
A0A8J3NCS0,D6Y7S1,True,0.6666666666666666
A0A840NBY9,D6Y930,False,0.5
W5TIA9,D6Y8Y1,True,1.0
A0A1C4XKX3,D6Y2Z9,True,1.0
A0A1H6E0E9,D6Y2B8,True,1.0
A0A1M7PRX7,D6Y7R8,False,0.5
A0A8J7GKM6,D6Y8H7,False,0.5
A0A1S6R7L8,D6Y8J5,True,1.0
A0A7Y9E5H1,D6Y6M4,True,1.0
A0A3M8DW29,A0A7V9Z975,True,1.0
A0A2U3AMZ3,A0A7V9Z9G1,True,0.6666666666666666
A0A2T0K6G7,A0A1M7A7L2,False,0.3333333333333333
A0A1C4ZHH2,A0A1M6WUS8,False,0.5
O54138,A0A1M6Q5I9,True,1.0
M3VAF9,A0A1M6UM67,True,1.0
A0A918L5M5,A0A1M6Z6S1,True,1.0
A0A919E7V3,A0A1M6Y1J6,False,0.5
A0A1E7N689,A0A1M6VTH6,True,1.0
A0A4U5WZ49,A0A1M6PQW8,True,1.0
A0A2N8P8L3,A0A1M6RKA0,True,1.0
A0A7W8EVK4,A0A1M6VZW5,True,1.0
A0A7W7I0N1,A0A1M6VRR0,True,1.0
A0A031MI14,A0A3N1Y6J4,True,1.0
A0A502HQ63,A0A3N1Y7S8,True,1.0
L8JBN9,A0A3N1Y0W6,False,0.5
A0A4V2S2X1,A0A3N1Y094,False,0.3333333333333333
A0A081LPP5,A0A3N1Y2A5,True,1.0
A0A377QKZ1,A0A2S5T3B8,True,1.0
A0A0U3CVS0,A0A2S5T692,True,1.0
A0A6P2PEA1,A0A2S5T6G5,True,1.0
A0A0C4YKF7,A0A2S5T3V3,True,1.0
A0A4R3HNM8,A0A2S5T4D8,True,1.0
A0A368Y2I3,A0A2S5T2C9,True,1.0
A0A223KVQ7,A0A419SZK7,True,1.0
A0A3D9KCS1,A0A419SXP2,False,0.5
A0A1Q2D452,A0A419SZB3,False,0.5
A0A089LTM9,A0A419T3G5,True,1.0
A0A3R9M619,A0A2S5JFX5,True,1.0
A0A1I1REM5,A0A562D5D7,True,1.0
A0A7T2YX67,A0A562D9R9,True,1.0
A0A6I2M9F7,A0A1I0TP42,False,0.5
A0A7D7SHD7,A0A1I0SXY6,True,1.0
M7NI57,A0A1I0TR52,True,1.0
A0A099W287,A0A1V9BZ58,True,1.0
A0A7X2ZFN5,A0A7H1RYA9,True,1.0
A0A160IJB1,A0A7H1RTX7,True,1.0
A0A0J1IN92,A0A7H1RUY1,True,1.0
D5ZSI6,A0A1H1HEE9,True,1.0
A0A239B9Y0,A0A1H1BGZ0,False,0.0
A0A1H7FUL1,A0A1H1APF2,True,1.0
A0A6F8YQB8,A0A1H1GZ36,True,1.0
A0A853BX32,A0A1H1HJ15,True,1.0
A0A316ICN3,A0A1H1DWM5,False,0.3333333333333333
A0A542DUL3,A0A1H1FQI1,True,1.0
D9X1J5,A0A1H1F868,True,1.0
A0A1I4ZVJ3,A0A1H1BHX0,False,0.5
A0A510UP97,A0A1H1ELK9,True,1.0
A0A444GJZ2,A0A1H1ER17,True,1.0
A0A7M2SVG9,A0A1H1FNY5,True,0.6666666666666666
A0A2V1MAP7,A0A1H1I555,True,1.0
A0A1C6W5R9,A0A1H1C317,True,1.0
K0K212,A0A1H1F3V5,True,1.0
A0A2T0PYN3,A0A1H1BHJ4,True,1.0
A0A7W9GCV8,A0A1H0ZS58,False,0.0
A0A5J6J1F1,A0A1H1FAZ3,True,0.6666666666666666
A0A1H2KLS6,A0A1H1C2V5,True,1.0
A0A7W9T947,A0A1H1I1X4,True,1.0
A0A2Y9C2D0,A0A1H1FVV0,True,1.0
A0A7D4UJV2,A0A1H1I6X5,True,1.0
A0A239MXC6,A0A1H1HYD7,True,1.0
A0A1G9DG54,A0A1H1EXI2,True,1.0
A0A1H5R4R3,A0A1H1G162,True,1.0
G0G347,A0A1H1DDP2,True,1.0
W4VP13,A0A226QIH9,True,1.0
A0A921FXA7,A0A226QQ43,True,1.0
Q65NI9,A0A7V9Z2F6,True,1.0
A0A0M0LP30,A0A7V9Z6U7,True,1.0
A0A7W8EFB1,D6Y4U6,True,0.6666666666666666
A0A1H7D2P6,D6Y9H7,True,1.0
A0A1C5KC19,D6YAL4,True,1.0
A0A1W2BCA1,D6Y4V2,False,0.3333333333333333
A0A919NQD6,D6Y828,False,0.5
A0A0L8LMM5,D6Y7A3,True,1.0
R2QCB9,A0A1V9BIB4,True,1.0
A0A7W9TAK8,A0LRU3,True,1.0
A0A0A6UEZ8,I1CZ51,False,0.5
A0A7W7RBA9,A0LU58,True,1.0
A0A1Y2MQ89,A0LS81,True,1.0
A0A8J3PVX6,A0LVP3,False,0.5
A0A1I2GQX5,I1D2N1,True,1.0
E8N890,A0LUE8,True,1.0
A0A143YP59,A0A4V1A392,True,0.6666666666666666
A0A1S7FV10,A0A4P6UYM4,True,1.0
A0A837XSG6,A0A4P6USJ2,True,1.0
A0A1R0YJH1,A0A4P6UPD4,True,1.0
A0A4P6ZY05,A0A4P6URA3,True,1.0
A0A329QKR4,A0A4V1A2V2,True,1.0
A0A1R0YKL3,A0A4P6UX06,True,1.0
A0A1X7G4Q4,A0A4P6UTG9,True,1.0
H3SN71,A0A540V240,True,1.0
A0A0C2W4B9,A0A540V456,True,1.0
A0A317Z6G0,A0A2T0LI32,False,0.3333333333333333
A0A4R2S2L2,A0A2T0LI61,True,1.0
A0A329R4Y9,A0A540V2Y3,True,1.0
A0A1G7BVY2,A0A2T0LB60,True,1.0
A0A090ZVQ0,A0A2T0LAF1,True,1.0
B1TGM7,A0A2S5T1C6,True,1.0
A0A1Y0ENQ9,A0A2S5T296,False,0.5
A0A1H3E825,D6Y655,True,1.0
A0A1G6LUP3,D6Y492,False,0.5
A0A1H6LBN6,D6Y8Z8,False,0.5
A0A5M3WB43,D6Y8Q9,True,1.0
A0A8E2LEG6,A0A521AD01,True,1.0
A0A1H0BQ24,D6Y848,True,1.0
A0A0F4JR62,D6Y6C7,True,1.0
S4N232,D6Y7S1,True,0.6666666666666666
A6W5Z0,D6Y930,True,0.6666666666666666
A0A3N1CPK1,D6Y2Z9,True,1.0
